"_ano_pesquisa","cargo_atual","nivel","genero","cor_raca_etnia","pcd","qtd_respondentes"
"2024","Analista de Negócios/Business Analyst","Júnior","Feminino","Parda","Não","1"
"2024","Analista de BI/BI Analyst","Sênior","Feminino","Parda","Sim","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Feminino","Branca","Sim","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Branca","Sim","1"
"2024","Analista de Dados/Data Analyst","Sênior","Feminino","Outra","Não","1"
"2024","Analista de Suporte/Analista Técnico","Júnior","Feminino","Branca","Sim","1"
"2024","Analista de BI/BI Analyst","Júnior","Prefiro não informar","Amarela","Sim","1"
"2024","Estatístico","Pleno","Masculino","Parda","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Prefiro não informar","Prefiro não informar","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Masculino","Preta","Sim","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Prefiro não informar","Preta","Não","1"
"2024","Analista de Dados/Data Analyst","Pleno","Masculino","Indígena","Não","1"
"2024","Analytics Engineer","Sênior","Feminino","Branca","Sim","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","Parda","Não","1"
"2024","Analytics Engineer","Sênior","Masculino","Preta","Sim","1"
"2024","Arquiteto de Dados/Data Architect","Sênior","Masculino","Amarela","Não","1"
"2024","Analista de Negócios/Business Analyst","Pleno","Feminino","Branca","Sim","1"
"2024","Estatístico","Júnior","Masculino","Prefiro não informar","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Branca","Prefiro não informar","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","Parda","Sim","1"
"2024","Analytics Engineer","Júnior","Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2024","Analista de Negócios/Business Analyst","Sênior","Feminino","Preta","Não","1"
"2024","Analista de Dados/Data Analyst","Pleno","Masculino","Prefiro não informar","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Prefiro não informar","Não","1"
"2024","Outras Engenharias (não inclui dev)","Sênior","Feminino","Branca","Não","1"
"2024",,,"Outro","Branca","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Feminino","Branca","Sim","1"
"2024","Cientista de Dados/Data Scientist","Sênior","Prefiro não informar","Prefiro não informar","Não","1"
"2024","Analista de Dados/Data Analyst","Sênior","Prefiro não informar","Prefiro não informar","Não","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","Prefiro não informar","Não","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Branca","Sim","1"
"2024","Analista de Negócios/Business Analyst","Sênior","Feminino","Prefiro não informar","Não","1"
"2024","Outra Opção","Júnior","Feminino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Masculino","Prefiro não informar","Prefiro não informar","1"
"2024",,,"Prefiro não informar","Branca","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Masculino","Branca","Sim","1"
"2024","Professor/Pesquisador","Júnior","Masculino","Branca","Sim","1"
"2024","Analista de Dados/Data Analyst","Sênior","Masculino","Prefiro não informar","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","Branca","Sim","1"
"2024","Analista de Dados/Data Analyst","Pleno","Feminino","Parda","Sim","1"
"2024","Analista de Suporte/Analista Técnico","Pleno","Masculino","Branca","Sim","1"
"2024","Analytics Engineer","Sênior","Feminino","Amarela","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Indígena","Não","1"
"2024","Analista de Suporte/Analista Técnico","Júnior","Feminino","Parda","Não","1"
"2024","Analista de Negócios/Business Analyst","Pleno","Feminino","Parda","Sim","1"
"2024","Outra Opção","Sênior","Feminino","Preta","Não","1"
"2024",,,"Masculino","Prefiro não informar","Sim","1"
"2024","Analista de BI/BI Analyst","Pleno","Masculino","Preta","Sim","1"
"2024","Analista de Negócios/Business Analyst","Sênior","Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2024","Arquiteto de Dados/Data Architect","Sênior","Feminino","Parda","Sim","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Feminino","Branca","Sim","1"
"2024",,,"Masculino","Amarela","Sim","1"
"2024","Analytics Engineer","Pleno","Masculino","Branca","Prefiro não informar","1"
"2024","Analista de Negócios/Business Analyst","Pleno","Masculino","Preta","Não","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","Amarela","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Masculino","Parda","Sim","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Amarela","Não","1"
"2024","Outra Opção","Sênior","Masculino","Amarela","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Prefiro não informar","Branca","Não","1"
"2024","Analista de BI/BI Analyst","Pleno","Masculino","Amarela","Prefiro não informar","1"
"2024","Analista de BI/BI Analyst","Júnior","Feminino","Amarela","Não","1"
"2024","Analista de Suporte/Analista Técnico","Pleno","Feminino","Branca","Não","1"
"2024","Professor/Pesquisador","Sênior","Feminino","Branca","Não","1"
"2024","Analista de Dados/Data Analyst","Júnior","Masculino","Outra","Não","1"
"2024","Cientista de Dados/Data Scientist","Sênior","Prefiro não informar","Branca","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Amarela","Não","1"
"2024","Analista de Negócios/Business Analyst","Júnior","Masculino","Branca","Sim","1"
"2024","Estatístico","Pleno","Feminino","Preta","Não","1"
"2024","Analista de Suporte/Analista Técnico","Sênior","Feminino","Branca","Sim","1"
"2024","Arquiteto de Dados/Data Architect","Pleno","Feminino","Parda","Não","1"
"2024","Professor/Pesquisador","Pleno","Masculino","Preta","Não","1"
"2024","Analista de BI/BI Analyst","Pleno","Feminino","Preta","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","Preta","Não","1"
"2024","Analista de BI/BI Analyst","Pleno","Masculino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Júnior","Masculino","Parda","Sim","1"
"2024","Analytics Engineer","Sênior","Feminino","Preta","Sim","1"
"2024",,,"Outro","Preta","Não","1"
"2024","Outra Opção","Júnior","Feminino","Branca","Sim","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","Parda","Não","1"
"2024","Outra Opção","Sênior","Masculino","Branca","Prefiro não informar","1"
"2024","Analista de Suporte/Analista Técnico","Pleno","Masculino","Parda","Sim","1"
"2024","Professor/Pesquisador","Pleno","Feminino","Parda","Não","1"
"2024","Cientista de Dados/Data Scientist","Júnior","Masculino","Amarela","Não","1"
"2024","Outra Opção","Pleno","Feminino","Outra","Não","1"
"2024",,,"Feminino","Branca","Prefiro não informar","1"
"2024","Analista de Suporte/Analista Técnico","Sênior","Masculino","Prefiro não informar","Não","1"
"2024","Estatístico","Sênior","Feminino","Branca","Não","1"
"2024","Cientista de Dados/Data Scientist","Sênior","Outro","Branca","Sim","1"
"2024",,,"Prefiro não informar","Prefiro não informar","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Outro","Branca","Sim","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Branca","Prefiro não informar","1"
"2024","Professor/Pesquisador","Pleno","Feminino","Branca","Não","1"
"2024","Outra Opção","Sênior","Masculino","Preta","Não","1"
"2024","Outras Engenharias (não inclui dev)","Pleno","Masculino","Preta","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Feminino","Branca","Prefiro não informar","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","Masculino","Branca","Sim","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Júnior","Masculino","Preta","Sim","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Indígena","Não","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","Preta","Não","1"
"2024","Arquiteto de Dados/Data Architect","Pleno","Feminino","Branca","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Prefiro não informar","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Feminino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Outro","Branca","Sim","1"
"2024",,,"Masculino","Outra","Não","1"
"2024","Outra Opção","Júnior","Masculino","Outra","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Feminino","Preta","Não","1"
"2024","Arquiteto de Dados/Data Architect","Sênior","Feminino","Preta","Não","1"
"2024","Analista de BI/BI Analyst","Júnior","Masculino","Preta","Sim","1"
"2024","Outras Engenharias (não inclui dev)","Júnior","Masculino","Branca","Sim","1"
"2024","Outras Engenharias (não inclui dev)","Pleno","Feminino","Amarela","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Feminino","Indígena","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Prefiro não informar","Branca","Não","1"
"2024","Analista de BI/BI Analyst","Júnior","Masculino","Branca","Prefiro não informar","1"
"2024","Cientista de Dados/Data Scientist","Júnior","Masculino","Branca","Prefiro não informar","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Sênior","Masculino","Prefiro não informar","Não","1"
"2024","Estatístico","Pleno","Feminino","Branca","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Parda","Não","1"
"2024","Arquiteto de Dados/Data Architect","Sênior","Masculino","Branca","Prefiro não informar","1"
"2024",,,"Outro","Parda","Não","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","Parda","Não","1"
"2024","Analista de Dados/Data Analyst","Júnior","Feminino","Branca","Sim","1"
"2024","Analytics Engineer","Sênior","Outro","Parda","Não","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Indígena","Não","1"
"2024","Cientista de Dados/Data Scientist","Pleno","Feminino","Parda","Sim","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Feminino","Branca","Não","1"
"2024","Professor/Pesquisador","Júnior","Feminino","Parda","Não","1"
"2024","Analista de BI/BI Analyst","Sênior","Masculino","Amarela","Não","1"
"2024","Analista de Dados/Data Analyst","Pleno","Masculino","Preta","Sim","1"
"2024","Analista de Dados/Data Analyst","Pleno","Feminino","Amarela","Sim","1"
"2024","Analista de Negócios/Business Analyst","Sênior","Prefiro não informar","Parda","Não","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Preta","Não","1"
"2024","Analytics Engineer","Sênior","Masculino","Indígena","Não","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Feminino","Parda","Não","1"
"2024","Outras Engenharias (não inclui dev)","Júnior","Feminino","Parda","Não","1"
"2024","Professor/Pesquisador","Júnior","Masculino","Parda","Sim","1"
"2024","Arquiteto de Dados/Data Architect","Júnior","Masculino","Branca","Não","1"
"2024","Analista de Suporte/Analista Técnico","Júnior","Feminino","Indígena","Não","1"
"2024","Analista de Negócios/Business Analyst","Júnior","Masculino","Amarela","Não","1"
"2024","Analista de BI/BI Analyst","Pleno","Masculino","Branca","Sim","1"
"2024","Analytics Engineer","Júnior","Feminino","Amarela","Não","1"
"2024","Outra Opção","Júnior","Masculino","Branca","Sim","1"
"2024",,,"Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","Amarela","Não","1"
"2024","Outra Opção","Pleno","Feminino","Branca","Sim","1"
"2024","Analista de BI/BI Analyst","Sênior","Feminino","Amarela","Não","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","Masculino","Preta","Não","1"
"2024","Analytics Engineer","Júnior","Masculino","Amarela","Não","1"
"2024","Cientista de Dados/Data Scientist","Sênior","Masculino","Preta","Sim","1"
"2024","Analista de Suporte/Analista Técnico","Júnior","Prefiro não informar","Prefiro não informar","Prefiro não informar","1"
"2024","Analista de BI/BI Analyst","Júnior","Masculino","Parda","Sim","1"
"2024","Cientista de Dados/Data Scientist","Júnior","Feminino","Branca","Prefiro não informar","1"
"2024","Analytics Engineer","Pleno","Prefiro não informar","Branca","Não","1"
"2024","Outras Engenharias (não inclui dev)","Júnior","Masculino","Parda","Não","1"
"2024","Analista de Dados/Data Analyst","Pleno","Masculino","Branca","Prefiro não informar","1"
"2024",,,"Masculino","Parda","Prefiro não informar","1"
"2025",,,"Masculino","Branca","Não","508"
"2025",,,"Masculino","Parda","Não","163"
"2025",,,"Feminino","Branca","Não","129"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Branca","Não","106"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Branca","Não","97"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Branca","Não","94"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Branca","Não","74"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Branca","Não","65"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Branca","Não","64"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Branca","Não","51"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Masculino","Branca","Não","42"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Parda","Não","41"
"2025",,,"Masculino","Preta","Não","41"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Branca","Não","39"
"2025",,,"Feminino","Parda","Não","39"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Branca","Não","39"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Parda","Não","37"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Parda","Não","36"
"2025","Analytics Engineer","Sênior","Masculino","Branca","Não","34"
"2025",,,"Masculino","Amarela","Não","34"
"2025","Outra Opção","Júnior","Masculino","Branca","Não","33"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Parda","Não","31"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Branca","Não","29"
"2025","Analista de Dados/Data Analyst","Pleno","Feminino","Branca","Não","28"
"2025","Analista de Negócios/Business Analyst","Pleno","Masculino","Branca","Não","26"
"2025","Analista de BI/BI Analyst","Sênior","Masculino","Branca","Não","26"
"2025","Analista de Dados/Data Analyst","Sênior","Feminino","Branca","Não","26"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Branca","Não","25"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Parda","Não","25"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Parda","Não","25"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Branca","Não","24"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Parda","Não","23"
"2025","Cientista de Dados/Data Scientist","Sênior","Feminino","Branca","Não","23"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Branca","Não","21"
"2025","Analista de Dados/Data Analyst","Júnior","Feminino","Branca","Não","20"
"2025","Outra Opção","Pleno","Masculino","Branca","Não","20"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Branca","Não","20"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Branca","Não","20"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Branca","Não","20"
"2025","Analytics Engineer","Pleno","Masculino","Branca","Não","20"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Especialista/Staff+","Masculino","Branca","Não","19"
"2025",,,"Masculino","Branca","Sim","18"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","Branca","Não","18"
"2025","Outra Opção","Pleno","Masculino","Parda","Não","17"
"2025","Outra Opção","Sênior","Masculino","Branca","Não","17"
"2025","Analista de Negócios/Business Analyst","Sênior","Masculino","Branca","Não","17"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Parda","Não","16"
"2025","Outra Opção","Júnior","Masculino","Parda","Não","15"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Feminino","Branca","Não","15"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Feminino","Branca","Não","14"
"2025","Analista de Dados/Data Analyst","Pleno","Feminino","Parda","Não","14"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Preta","Não","13"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Feminino","Branca","Não","13"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Parda","Não","13"
"2025","Analista de Suporte/Analista Técnico","Pleno","Masculino","Branca","Não","13"
"2025","Outra Opção","Especialista/Staff+","Masculino","Branca","Não","12"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","Masculino","Branca","Não","12"
"2025","Outra Opção","Júnior","Feminino","Parda","Não","12"
"2025",,,"Feminino","Preta","Não","12"
"2025","Analista de BI/BI Analyst","Sênior","Masculino","Parda","Não","12"
"2025","Analista de BI/BI Analyst","Sênior","Feminino","Branca","Não","12"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Masculino","Parda","Não","12"
"2025","Outra Opção","Júnior","Feminino","Branca","Não","12"
"2025","Analytics Engineer","Especialista/Staff+","Masculino","Branca","Não","12"
"2025","Analista de Negócios/Business Analyst","Sênior","Masculino","Parda","Não","12"
"2025","Analista de Dados/Data Analyst","Sênior","Feminino","Parda","Não","11"
"2025","Analytics Engineer","Sênior","Feminino","Branca","Não","11"
"2025","Cientista de Dados/Data Scientist","Pleno","Feminino","Parda","Não","11"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Masculino","Parda","Não","11"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","Branca","Não","10"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Branca","Não","10"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Parda","Não","10"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Feminino","Parda","Não","10"
"2025","Analista de Dados/Data Analyst","Júnior","Feminino","Parda","Não","10"
"2025","Outra Opção","Sênior","Feminino","Branca","Não","9"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Parda","Não","9"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Branca","Não","9"
"2025","Analista de BI/BI Analyst","Pleno","Feminino","Branca","Não","9"
"2025","Cientista de Dados/Data Scientist","Júnior","Feminino","Branca","Não","9"
"2025","Analista de Negócios/Business Analyst","Pleno","Feminino","Branca","Não","9"
"2025","Analista de Suporte/Analista Técnico","Sênior","Masculino","Branca","Não","9"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Masculino","Preta","Não","8"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Preta","Não","8"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Masculino","Parda","Não","8"
"2025",,,"Masculino","Parda","Sim","8"
"2025","Analytics Engineer","Pleno","Feminino","Branca","Não","8"
"2025","Outra Opção","Sênior","Masculino","Parda","Não","8"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Masculino","Branca","Não","8"
"2025","Analista de Negócios/Business Analyst","Júnior","Masculino","Parda","Não","8"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Masculino","Branca","Não","7"
"2025","Analista de BI/BI Analyst","Júnior","Feminino","Branca","Não","7"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Masculino","Branca","Não","7"
"2025","Arquiteto de Dados/Data Architect","Especialista/Staff+","Masculino","Branca","Não","7"
"2025","Analista de Dados/Data Analyst","Júnior","Feminino","Preta","Não","6"
"2025","Analista de Negócios/Business Analyst","Júnior","Masculino","Branca","Não","6"
"2025","Analista de Suporte/Analista Técnico","Júnior","Masculino","Parda","Não","6"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","Feminino","Branca","Não","6"
"2025","Analista de Dados/Data Analyst","Sênior","Masculino","Preta","Não","6"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Feminino","Parda","Não","6"
"2025","Cientista de Dados/Data Scientist","Pleno","Masculino","Amarela","Não","6"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Feminino","Branca","Não","6"
"2025","Analytics Engineer","Sênior","Masculino","Parda","Não","6"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Parda","Não","6"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Amarela","Não","6"
"2025","Cientista de Dados/Data Scientist","Sênior","Feminino","Parda","Não","6"
"2025",,,"Feminino","Amarela","Não","6"
"2025","Analista de Negócios/Business Analyst","Sênior","Feminino","Parda","Não","6"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Feminino","Parda","Não","5"
"2025","Analista de Negócios/Business Analyst","Pleno","Masculino","Parda","Não","5"
"2025","Analista de Negócios/Business Analyst","Sênior","Masculino","Preta","Não","5"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Masculino","Branca","Não","5"
"2025","Analista de Negócios/Business Analyst","Júnior","Feminino","Branca","Não","5"
"2025","Analytics Engineer","Pleno","Masculino","Parda","Não","5"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Especialista/Staff+","Feminino","Branca","Não","5"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Masculino","Parda","Não","5"
"2025",,,"Masculino","Prefiro não informar","Prefiro não informar","5"
"2025","Analista de Dados/Data Analyst","Pleno","Masculino","Amarela","Não","5"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Feminino","Branca","Não","5"
"2025","Cientista de Dados/Data Scientist","Especialista/Staff+","Masculino","Preta","Não","5"
"2025",,,"Feminino","Branca","Sim","5"
"2025","Analista de Dados/Data Analyst","Júnior","Feminino","Amarela","Não","5"
"2025","Outra Opção","Pleno","Masculino","Preta","Não","5"
"2025","Outra Opção","Pleno","Feminino","Branca","Não","5"
"2025","Outra Opção","Especialista/Staff+","Feminino","Branca","Não","5"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Masculino","Parda","Não","5"
"2025","Outra Opção","Pleno","Feminino","Parda","Não","5"
"2025","Outra Opção","Júnior","Masculino","Preta","Não","4"
"2025","Outra Opção","Especialista/Staff+","Masculino","Parda","Não","4"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Feminino","Branca","Não","4"
"2025","Analista de Dados/Data Analyst","Sênior","Feminino","Preta","Não","4"
"2025","Analista de BI/BI Analyst","Pleno","Masculino","Preta","Não","4"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Masculino","Preta","Não","4"
"2025","Analista de Negócios/Business Analyst","Pleno","Masculino","Preta","Não","4"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Amarela","Não","4"
"2025","Analytics Engineer","Júnior","Feminino","Branca","Não","4"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Especialista/Staff+","Masculino","Branca","Não","4"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Feminino","Parda","Não","4"
"2025","Analista de BI/BI Analyst","Júnior","Feminino","Parda","Não","4"
"2025","Arquiteto de Dados/Data Architect","Sênior","Masculino","Branca","Não","4"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Feminino","Branca","Não","4"
"2025","Cientista de Dados/Data Scientist","Júnior","Masculino","Preta","Não","4"
"2025","Analytics Engineer","Especialista/Staff+","Masculino","Parda","Não","4"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Feminino","Branca","Não","4"
"2025","Arquiteto de Dados/Data Architect","Especialista/Staff+","Masculino","Parda","Não","4"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Masculino","Preta","Não","4"
"2025","Analista de Dados/Data Analyst","Pleno","Feminino","Preta","Não","4"
"2025","Analista de Suporte/Analista Técnico","Júnior","Feminino","Branca","Não","4"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Parda","Não","4"
"2025","Outras Engenharias (não inclui dev)","Especialista/Staff+","Masculino","Branca","Não","4"
"2025",,,"Masculino","Prefiro não informar","Não","4"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","Feminino","Amarela","Não","4"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Especialista/Staff+","Masculino","Preta","Não","3"
"2025","Outras Engenharias (não inclui dev)","Pleno","Masculino","Parda","Não","3"
"2025","Arquiteto de Dados/Data Architect","Sênior","Masculino","Parda","Não","3"
"2025","Arquiteto de Dados/Data Architect","Pleno","Masculino","Branca","Não","3"
"2025","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Especialista/Staff+","Feminino","Branca","Não","3"
"2025","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Masculino","Preta","Não","3"
"2025","Analista de Negócios/Business Analyst","Sênior","Feminino","Branca","Não","3"
"2025","Analytics Engineer","Pleno","Masculino","Amarela","Não","3"
"2025","Analista de Suporte/Analista Técnico","Pleno","Masculino","Parda","Não","3"
"2025","Professor/Pesquisador","Especialista/Staff+","Masculino","Branca","Não","3"
"2025","Estatístico","Júnior","Masculino","Branca","Não","3"
"2025","Analista de Negócios/Business Analyst","Especialista/Staff+","Masculino","Parda","Não","3"
"2025","Outra Opção","Júnior","Feminino","Branca","Sim","3"
"2025","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","Masculino","Parda","Não","3"
"2025","Analytics Engineer","Especialista/Staff+","Feminino","Branca","Não","3"
"2025","Analista de BI/BI Analyst","Júnior","Masculino","Preta","Não","3"
"2025","Analista de Negócios/Business Analyst","Pleno","Feminino","Parda","Não","3"
"2025","Analista de Dados/Data Analyst","Especialista/Staff+","Masculino","Preta","Não","3"
"2025","Outras Engenharias (não inclui dev)","Pleno","Masculino","Branca","Não","3"
"2025",,,"Feminino","Outra","Não","3"
"2025","Cientista de Dados/Data Scientist","Sênior","Masculino","Branca","Sim","3"
"2025","Analista de Negócios/Business Analyst","Pleno","Feminino","Preta","Não","3"
"2025","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","Feminino","Parda","Não","3"
"2025","Analista de Dados/Data Analyst","Júnior","Masculino","Preta","Não","3"
"2025","Analista de BI/BI Analyst","Sênior","Masculino","Preta","Não","3"
"2025","Analytics Engineer","Sênior","Masculino","Preta","Não","3"
"2025","Outras Engenharias (não inclui dev)","Especialista/Staff+","Masculino","Parda","Não","3"
"2025","Cientista de Dados/Data Scientist","Júnior","Feminino","Parda","Não","3"
"2025","Analista de BI/BI Analyst","Especialista/Staff+","Masculino","Parda","Não","3"
